sys,t_res,s_res,filter_value,tr,ta,total_time
Vanilla,hour,1.0,255,9.922389268875122,0,9.922389268875122
Vanilla,hour,1.0,265,10.018066167831421,0,10.018066167831421
Vanilla,hour,1.0,275,9.971297979354858,0,9.971297979354858
Vanilla,hour,1.0,285,9.958395004272461,0,9.958395004272461
Vanilla,hour,1.0,295,9.937787055969238,0,9.937787055969238
Vanilla,hour,1.0,310,9.910257816314697,0,9.910257816314697
Vanilla,hour,1.0,205,9.964972019195557,0,9.964972019195557
Vanilla,hour,1.0,240,9.91365909576416,0,9.91365909576416
Vanilla,hour,1.0,245,9.874547719955444,0,9.874547719955444
Vanilla,hour,1.0,255,9.945860862731934,0,9.945860862731934
Vanilla,hour,1.0,265,9.912872314453125,0,9.912872314453125
Vanilla,hour,1.0,275,9.937943935394287,0,9.937943935394287
Vanilla,hour,1.0,285,9.96976637840271,0,9.96976637840271
Vanilla,hour,1.0,295,9.951979398727417,0,9.951979398727417
Vanilla,hour,1.0,310,9.86255431175232,0,9.86255431175232
Vanilla,year,1.0,205,9.940438508987427,0,9.940438508987427
Vanilla,year,1.0,240,9.996623277664185,0,9.996623277664185
Vanilla,year,1.0,245,9.928788661956787,0,9.928788661956787
Vanilla,year,1.0,255,9.950753688812256,0,9.950753688812256
Vanilla,year,1.0,265,9.981713771820068,0,9.981713771820068
Vanilla,year,1.0,275,10.05143928527832,0,10.05143928527832
Vanilla,year,1.0,285,10.024986267089844,0,10.024986267089844
Vanilla,year,1.0,295,9.956931114196777,0,9.956931114196777
Vanilla,year,1.0,310,9.976945638656616,0,9.976945638656616
Vanilla,year,1.0,205,9.981523275375366,0,9.981523275375366
Vanilla,year,1.0,240,10.01089072227478,0,10.01089072227478
Vanilla,year,1.0,245,9.972800970077515,0,9.972800970077515
Vanilla,year,1.0,255,9.974504470825195,0,9.974504470825195
Vanilla,year,1.0,265,9.946003198623657,0,9.946003198623657
Vanilla,year,1.0,275,10.014483451843262,0,10.014483451843262
Vanilla,year,1.0,285,10.017040729522705,0,10.017040729522705
Vanilla,year,1.0,295,10.00817608833313,0,10.00817608833313
Vanilla,year,1.0,310,9.93216872215271,0,9.93216872215271
Vanilla,year,1.0,205,9.954363346099854,0,9.954363346099854
Vanilla,year,1.0,240,9.999433994293213,0,9.999433994293213
Vanilla,year,1.0,245,10.041889667510986,0,10.041889667510986
Vanilla,year,1.0,255,10.025787591934204,0,10.025787591934204
Vanilla,year,1.0,265,9.959358930587769,0,9.959358930587769
Vanilla,year,1.0,275,9.80471920967102,0,9.80471920967102
Vanilla,year,1.0,285,9.871289014816284,0,9.871289014816284
Vanilla,year,1.0,295,10.029923677444458,0,10.029923677444458
Vanilla,year,1.0,310,9.88949704170227,0,9.88949704170227
